institucion_id|institucion|siglas|logo|url|website|tipo|descripcion|sector|modificado|publicado
346|Gobierno Autónomo Descentralizado Municipal del Cantón Pangua|GADMC-PANGUA|https://www.gob.ec/|https://www.gob.ec/gadmc-pangua||Municipal||Gobiernos locales|2021-04-14T15:47:43-0500|Si
452|Gobierno Autónomo Descentralizado Municipal del Cantón Pangui|GADMC-PANGUI|https://www.gob.ec//sites/default/files/2021-05/LOGO.jpeg|https://www.gob.ec/gadmc-pangui|https://www.elpangui.gob.ec/|Municipal||Gobiernos locales|2021-05-07T07:37:29-0500|Si
473|Gobierno Autónomo Descentralizado Municipal del Cantón Paquisha|GADMC-PAQUISHA|https://www.gob.ec/|https://www.gob.ec/gadmc-paquisha||Municipal||Gobiernos locales|2021-04-23T09:17:37-0500|Si
241|Gobierno Autónomo Descentralizado Municipal del Cantón Pastaza|GADMC-PASTAZA|https://www.gob.ec//sites/default/files/2020-03/logo-gampastaza%402x.png|https://www.gob.ec/gadmc-pastaza|https://puyo.gob.ec|Municipal|"http://www.puyo.gob.ec
Canal Oficial de vídeos: http://www.youtube.com/user/GADMPastaza"|Gobiernos locales|2022-09-06T14:28:29-0500|Si
255|Gobierno Autónomo Descentralizado Municipal del Cantón Pedro Carbo|GADMCPC|https://www.gob.ec//sites/default/files/2020-03/logo%20pedro%20carbo.jpg|https://www.gob.ec/gadmcpc|http://pedrocarbo.gob.ec|Municipal|REGISTRO DE LA PROPIEDAD DEL CANTON PEDRO CARBO|Gobiernos locales|2021-07-15T16:26:15-0500|Si
539|Gobierno Autónomo Descentralizado Municipal del Cantón Pedro Vicente Maldonado|GADMPVM|https://www.gob.ec//sites/default/files/2020-11/MARCA_0.png|https://www.gob.ec/gadmpvm|https://www.pedrovicentemaldonado.gob.ec/|Municipal||Gobiernos locales|2021-03-25T17:22:03-0500|Si
331|Gobierno Autónomo Descentralizado Municipal del Cantón Penipe|GADMC-PENIPE|https://www.gob.ec//sites/default/files/2021-05/LOGO-COMUNICADOS.png|https://www.gob.ec/gadmc-penipe|https://www.penipe.gob.ec/|Municipal||Gobiernos locales|2021-05-25T15:17:37-0500|Si
511|Gobierno Autónomo Descentralizado Municipal del Cantón Pindal|GADMC-PINDAL|https://www.gob.ec/|https://www.gob.ec/gadmc-pindal||Municipal||Gobiernos locales|2021-03-24T12:49:00-0500|Si
359|Gobierno Autónomo Descentralizado Municipal del Cantón Portovelo|GADMC-PORTOVELO|https://www.gob.ec//sites/default/files/2021-02/EscudoPortovelo.jpg|https://www.gob.ec/gadmc-portovelo|https://www.portovelo.gob.ec/|Municipal||Gobiernos locales|2021-03-18T16:46:08-0500|Si
353|Gobierno Autónomo Descentralizado Municipal del Cantón Portoviejo|GADMC-PORTOVIEJO|https://www.gob.ec//sites/default/files/2022-09/Logo%20Municipio_0.png|https://www.gob.ec/gadmc-portoviejo|https://online.portoviejo.gob.ec/|Municipal|"MISIÓN

Portoviejo al 2035, es el mejor cantón para vivir del país, reconocido por su diversidad y capacidad de inclusión, solvencia de su territorio para el desarrollo y competitividad, con bienestar equitativo para sus habitantes brindando espacios y servicios públicos modernos y de calidad.

VISIÓN

Prestar servicios municipales de calidad e intervenir en el territorio como un Municipio planificador, regulador, innovador, eficiente y eficaz orientado a resultados a través de la consolidación del modelo de gestión, con base a sus principios y valores, que permita el desarrollo y sostenibilidad del cantón Portoviejo."|Gobiernos locales|2022-09-07T16:33:06-0500|Si
244|Gobierno Autónomo Descentralizado Municipal del Cantón Puerto Quito|GADMCPQ|https://www.gob.ec/|https://www.gob.ec/gadmcpq||Municipal||Gobiernos locales|2020-04-13T16:01:30-0500|Si
342|Gobierno Autónomo Descentralizado Municipal del Cantón Pujilí|GADMC-PUJILÍ|https://www.gob.ec/|https://www.gob.ec/gadmc-pujili||Municipal||Gobiernos locales|2021-03-05T11:46:15-0500|Si
435|Gobierno Autónomo Descentralizado Municipal del Cantón Puyango|GADMC-PUYANGO|https://www.gob.ec//sites/default/files/2020-07/LOGO%20GADM-PUYANGO.png|https://www.gob.ec/gadmc-puyango|https://www.gadmpuyango.gob.ec|Municipal||Gobiernos locales|2021-03-24T12:41:47-0500|Si
309|Gobierno Autónomo Descentralizado Municipal del Cantón Quevedo|GADMQ|https://www.gob.ec/|https://www.gob.ec/gadmq||Municipal||Gobiernos locales|2021-03-24T13:34:02-0500|Si
509|Gobierno Autónomo Descentralizado Municipal del Cantón Quilanga|GADMC-QUILANGA|https://www.gob.ec/|https://www.gob.ec/gadmc-quilanga||Municipal||Gobiernos locales|2021-03-24T12:47:29-0500|Si
415|Gobierno Autonómo Descentralizado Municipal del Cantón Quinsaloma|GADMCQ|https://www.gob.ec//sites/default/files/2021-03/WhatsApp%20Image%202021-03-26%20at%2010.38.24.jpeg|https://www.gob.ec/gadmcq|https://quinsaloma.gob.ec|Municipal|Generar, orientar y normar planificadamente el desarrollo urbano y rural del cantón, dotándolo de obras de infraestructura y equipamientos básicos con aporte de la comunidad, ofertando servicios de calidad para elevar el nivel de vida de sus habitantes con igualdad social; transparentando y potenciando el talento humano, económicos y naturales mediante la gestión financiera nacional e internacional y asume con responsabilidad el proceso de descentralización.|Gobiernos locales|2021-08-17T08:28:38-0500|Si
245|Gobierno Autónomo Descentralizado Municipal del Cantón Riobamba|GADMR|https://www.gob.ec//sites/default/files/2020-08/LOGO-GAD.png|https://www.gob.ec/gadmr|http://www.gadmriobamba.gob.ec/|Municipal|“El Gobierno Autónomo Descentralizado Municipal de Riobamba es una persona jurídica de derecho público, con autonomía política, administrativa y financiera que formula y ejecuta los planes de desarrollo y ordenamiento territorial, cuya finalidad es promover el desarrollo económico y sustentable del territorio; aplicando políticas ambientales, fortaleciendo los consejos de seguridad y protección integral, patrocinando la cultura, artes, actividades deportivas y recreativas a través de alianzas estratégicas con instituciones públicas y privadas que permitan articular esfuerzos y optimizar recursos; bajo los principios de transparencia, respeto, solidaridad, equidad y trabajo en equipo.”|Gobiernos locales|2020-08-26T09:28:16-0500|Si
251|Gobierno AutónomoDescentralizado Municipal del Cantón Rocafuerte|GADMCR|https://www.gob.ec//sites/default/files/2020-03/Sin%20t%C3%ADtulo_0.jpg|https://www.gob.ec/gadmcr|https://rocafuerte.gob.ec|Municipal||Gobiernos locales|2020-04-13T16:01:58-0500|Si
558|Gobierno Autónomo Descentralizado Municipal del Cantón Rumiñahui|GADMC-RUMIÑAHUI|https://www.gob.ec/|https://www.gob.ec/gadmc-ruminahui||Municipal||Gobiernos locales|2021-05-12T10:03:48-0500|Si
544|Gobierno Autónomo Descentralizado Municipal del Cantón Salcedo|GADMC-SALCEDO|https://www.gob.ec/|https://www.gob.ec/gadmc-salcedo|https://www.salcedo.gob.ec/|Municipal|"Misión.- El GAD Municipal es responsable de impulsar el buen vivir, a través del desarrollo territorial, económico, sociocultural y ambiental del Cantón, a fin de que Salcedo sea un espacio de equidad y participación, en armonía con su cultura y con su naturaleza.

Visión.- El GAD Municipal de Salcedo fortalece su sistema de gestión organizacional, a fin de que éste sea artífice del desarrollo cantonal, de la participación ciudadana y del uso sostenible y sustentable de sus recursos.

 "|Gobiernos locales|2021-03-05T11:42:27-0500|Si
529|Gobierno Autónomo Descentralizado Municipal del Cantón Salinas|GADMCS|https://www.gob.ec//sites/default/files/2020-09/LogoRojo-03.jpg|https://www.gob.ec/gadmcs||Municipal||Gobiernos locales|2021-03-26T13:00:26-0500|Si
411|Gobierno Autónomo Descentralizado Municipal del Cantón San Cristobal de Patate|GADCSCP|https://www.gob.ec/|https://www.gob.ec/gadcscp||Municipal||Gobiernos locales|2021-03-09T13:37:20-0500|Si
552|Gobierno Autónomo Descentralizado Municipal del Cantón San Fernando|GADMCSF|https://www.gob.ec//sites/default/files/2021-04/LOGO-SAN-FERNANDO.jpg|https://www.gob.ec/gadmcsf|http://www.sanfernando.gob.ec|Municipal||Gobiernos locales|2021-04-01T09:06:06-0500|Si
232|Gobierno Autónomo Descentralizado Municipal del Cantón SanFrancisco de Milagro|GADMM|https://www.gob.ec//sites/default/files/2020-03/logosinfondo.png|https://www.gob.ec/gadmm|http://www.milagro.gob.ec/|Municipal|"Visión

El Gobierno Autónomo Descentralizado Municipal del cantón San Francisco de Milagro, se constituirá en un ejemplo del desarrollo local y contará con una organización interna eficiente, generadora de productos y servicios compatibles con la demanda de la sociedad, para convertirse en un centro de desarrollo que crece en forma planificada con aprovechamiento sustentable de sus recursos, dotada de servicios básicos y poseedora de autoridades transparentes, con un gobierno democrático y una ciudadanía solidaria y corresponsable en la Dirección del desarrollo con equidad”

Misión

“Contribuir al bienestar de los ciudadanos y ciudadanas del cantón Milagro como facilitador de los esfuerzos de la comunidad en la planificación, ejecución, generación, distribución y uso de los servicios que hacen posible la realización de sus aspiraciones sociales a través de la dotación de obras y servicios públicos; desarrollo humano, social, cultural, económico, ambiental, productivo, para promover el desarrollo integral sostenible y procurar el buen vivir, con participación, equidad e inclusión de sus habitantes”."|Gobiernos locales|2020-04-13T16:02:14-0500|Si
488|Gobierno Autónomo Descentralizado Municipal del Cantón San Miguel de Urcuquí|GADMCSMU- RPCSMU|https://www.gob.ec/|https://www.gob.ec/gadmcsmu-rpcsmu||Municipal||Gobiernos locales|2021-04-09T10:09:57-0500|Si
319|Gobierno Autónomo Descentralizado Municipal del Cantón San Pedro de Pelileo|GADMCSPP|https://www.gob.ec/|https://www.gob.ec/gadmcspp||Municipal||Gobiernos locales|2021-03-12T09:38:31-0500|No
434|Gobierno Autónomo Descentralizado Municipal del Cantón Santa Clara|GADMCSC|https://www.gob.ec/|https://www.gob.ec/gadmcsc||Municipal||Gobiernos locales|2021-03-12T10:08:12-0500|Si
555|Gobierno Autónomo Descentralizado Municipal del Cantón Santa Isabel|GADMC-SANTA ISABEL|https://www.gob.ec/|https://www.gob.ec/gadmc-santa-isabel||Municipal|||2021-04-06T12:42:18-0500|Si
305|Gobierno Autónomo Descentralizado Municipal del Cantón Santa Rosa|GADMC-SANTA ROSA|https://www.gob.ec/|https://www.gob.ec/gadmc-santa-rosa||Municipal||Gobiernos locales|2021-03-18T16:22:27-0500|Si
547|Gobierno Autónomo Descentralizado Municipal del Cantón Santiago de Píllaro|GADMC-SP|https://www.gob.ec/|https://www.gob.ec/gadmc-sp||Municipal||Gobiernos locales|2021-03-26T12:38:50-0500|Si
546|Gobierno Autónomo Descentralizado Municipal del Cantón San Vicente|GADMC-SV|https://www.gob.ec//sites/default/files/2021-02/logo%20registro%20de%20la%20propiedad%20San%20Vicente.jpeg|https://www.gob.ec/gadmc-sv||Municipal||Gobiernos locales|2021-03-24T14:08:36-0500|Si
540|Gobierno Autónomo Descentralizado Municipal del Cantón Saquisilí|GADMC-SAQUISILÍ|https://www.gob.ec/|https://www.gob.ec/gadmc-saquisili||Municipal||Gobiernos locales|2021-03-05T11:44:29-0500|Si
499|Gobierno Autónomo Descentralizado Municipal del Cantón Simón Bolívar|GADMCSMG|https://www.gob.ec/|https://www.gob.ec/gadmcsmg||Autónoma||Gobiernos locales|2021-03-05T10:03:44-0500|Si
474|Gobierno Autónomo Descentralizado Municipal del Cantón Sozoranga|GADMC-SOZORANGA|https://www.gob.ec/|https://www.gob.ec/gadmc-sozoranga||Municipal||Gobiernos locales|2021-03-24T12:58:03-0500|Si
579|GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SUCRE|GAD-SUCRE|https://www.gob.ec/|https://www.gob.ec/gad-sucre|https://sucre.gob.ec|Municipal||Gobiernos locales|2022-05-12T16:54:13-0500|Si
585|Gobierno Autónomo Descentralizado Municipal del Cantón Sucúa|GADMC-SUCÚA|https://www.gob.ec//sites/default/files/2022-05/logo_institucional.png|https://www.gob.ec/gadmc-sucua|http://sucua.gob.ec/|Municipal|Generamos el desarrollo sustentable de nuestro cantón para garantizar la realización del buen vivir a través de la implementación de políticas públicas cantonales, dinamizando proyectos de obras y servicios con calidad, calidez, eficiencia y oportunidad, asegurando el desarrollo social y económico sostenible de la población, con la participación directa y efectiva de los diferentes actores sociales, dentro de un proceso de transparencia y ética institucional, con el desempeño óptimo del talento humano altamente comprometido, capacitado, motivado con solvencia moral y, promoviendo la inclusión, la interculturalidad, artes, actividades deportivas y recreativas.|Gobiernos locales|2022-05-30T14:59:48-0500|Si
410|Gobierno Autónomo Descentralizado Municipal del Cantón Sucumbíos|GADMC-SUCUMBÍOS|https://www.gob.ec//sites/default/files/2021-04/logo_horizontal_0.png|https://www.gob.ec/gadmc-sucumbios|http://www.gadmsucumbios.gob.ec/pag/#|Municipal|El Gobierno Municipal del Cantón Sucumbíos trabaja para mejorar la calidad de vida de sus habitantes, entrega servicios de calidad de servicios básicos, contribuye con la educación, salud, atiende a sus grupos vulnerables, construye obras de regeneración urbana.|Gobiernos locales|2021-04-16T15:25:20-0500|Si
438|Gobierno Autónomo Descentralizado Municipal del Cantón Taisha|GADMC-TAISHA|https://www.gob.ec/|https://www.gob.ec/gadmc-taisha||Municipal||Gobiernos locales|2021-03-26T13:37:49-0500|Si
526|Gobierno Autónomo Descentralizado Municipal del Cantón Tisaleo|GADMCT|https://www.gob.ec/|https://www.gob.ec/gadmct||Municipal||Gobiernos locales|2021-03-12T09:58:35-0500|Si
364|Gobierno Autónomo Descentralizado Municipal del Cantón Tiwintza|GADMC-TIWINTZA|https://www.gob.ec/|https://www.gob.ec/gadmc-tiwintza||Municipal||Gobiernos locales|2021-03-26T13:36:24-0500|Si
491|Gobierno Autónomo Descentralizado Municipal del Cantón Urdaneta|GADMCU|https://www.gob.ec/|https://www.gob.ec/gadmcu||Municipal||Gobiernos locales|2021-03-24T13:19:14-0500|Si
259|Gobierno Autónomo Descentralizado Municipal del Cantón Valencia|GADMC-VALENCIA|https://www.gob.ec//sites/default/files/2020-07/valencia%20ok_0.png|https://www.gob.ec/gadmc-valencia|http://www.valencia.gob.ec|Municipal||Gobiernos locales|2023-01-12T11:47:44-0500|Si
417|Gobierno Autonómo Descentralizado Municipal del Cantón Ventanas|GADCV|https://www.gob.ec/|https://www.gob.ec/gadcv||Municipal||Gobiernos locales|2020-07-07T14:51:53-0500|Si
497|Gobierno Autónomo Descentralizado Municipal del Cantón Vinces|GADMCV|https://www.gob.ec/|https://www.gob.ec/gadmcv||Municipal||Gobiernos locales|2021-03-24T13:55:15-0500|Si
504|Gobierno Autónomo Descentralizado Municipal del Cantón Yacuambi|GADMC-YACUAMBI|https://www.gob.ec/|https://www.gob.ec/gadmc-yacuambi||Municipal||Gobiernos locales|2021-04-23T09:23:02-0500|Si
455|Gobierno Autónomo Descentralizado Municipal del Cantón Yantzaza|GADMC-YANTZAZA|https://www.gob.ec//sites/default/files/2021-04/Logo.jpg|https://www.gob.ec/gadmc-yantzaza|http://www.yantzaza.gob.ec|Municipal||Gobiernos locales|2021-09-15T14:23:50-0500|Si
470|Gobierno Autónomo Descentralizado Municipal del Cantón Zamora|GADMC-ZAMORA|https://www.gob.ec/|https://www.gob.ec/gadmc-zamora||Municipal||Gobiernos locales|2021-04-23T09:29:16-0500|Si
557|Gobierno Autónomo Descentralizado Municipal del Cantón Zapotillo|GADMC-ZAPOTILLO|https://www.gob.ec/|https://www.gob.ec/gadmc-zapotillo||Municipal||Gobiernos locales|2022-03-14T16:47:30-0500|Si
447|Gobierno Autónomo Descentralizado Municipal Déleg|GADM-DÉLEG|https://www.gob.ec/|https://www.gob.ec/gadm-deleg||Municipal||Gobiernos locales|2021-03-18T16:07:58-0500|Si
363|Gobierno Autónomo Descentralizado Municipal de Loreto|GADML|https://www.gob.ec//sites/default/files/2021-05/logo2019_2023_552x255.jpg|https://www.gob.ec/gadml||Municipal||Gobiernos locales|2021-05-30T10:08:59-0500|Si
422|Gobierno Autónomo Descentralizado Municipal de Pablo Sexto|GADMPS|https://www.gob.ec//sites/default/files/2020-07/PabloSexto.png|https://www.gob.ec/gadmps|https://www.pablosexto.gob.ec/|Municipal|Promover el desarrollo sustentable del entorno territorial urbano y rural, a través de programar y ejecutar servicios públicos de calidad y mejorar de manera sostenida la calidad de vida de los ciudadanos mediante la entrega oportuna y eficientes de servicios sociales y culturales de demanda colectiva.|Gobiernos locales|2022-01-25T16:06:03-0500|Si
307|Gobierno Autónomo Descentralizado Municipal de Pasaje|GADMP|https://www.gob.ec//sites/default/files/2020-10/EscudoPasaje.jpg|https://www.gob.ec/gadmp-1|http://www.pasaje.gob.ec|Gobiernos Autónomos Descentralizados|"MISIÓN

“Proporcionar a la comunidad pasajeña de servicios básicos de calidad, con eficacia, eficiencia, con gestión interinstitucional y un manejo adecuado de todos sus recursos naturales, liderar el desarrollo cantonal con participación activa de sus actores para la planificación, priorización y control social, en la ejecución y evaluación de planes y proyectos prioritarios para la comunidad, garantizando el desarrollo sustentable y sostenible del cantón Pasaje”.

VISIÓN

El Gobierno Autónomo Descentralizado del cantón Pasaje prevé para los próximos cinco años, constituirse como un ejemplo de desarrollo local y contar con una organización institucional altamente eficiente, capaz de asumir nuevas competencias vinculadas con el desarrollo socio económico sustentable, con el fin de erradicar la desatención en los servicios básicos, asegurando así la calidad de vida de la población y la protección de su patrimonio natural y cultural."|Gobiernos locales|2021-02-23T12:12:07-0500|Si
358|Gobierno Autónomo Descentralizado Municipal de Piñas|GADM-PIÑAS|https://www.gob.ec//sites/default/files/2020-09/Escudo_de_pi%C3%B1as.jpg|https://www.gob.ec/gadm-pinas|https://www.pinas.gob.ec|Municipal||Gobiernos locales|2021-03-18T16:25:57-0500|Si
289|Gobierno Autónomo Descentralizado Municipal de Pucará|GADM-PUCARÁ|https://www.gob.ec//sites/default/files/2020-07/GADMPUCARA.png|https://www.gob.ec/gadm-pucara|https://gadmpucara.gob.ec/inicio|Municipal||Gobiernos locales|2022-06-24T14:39:38-0500|Si
242|Gobierno Autónomo Descentralizado Municipal de Putumayo|GADMPU|https://www.gob.ec/|https://www.gob.ec/gadmpu||Municipal||Gobiernos locales|2022-05-12T09:07:43-0500|Si
325|Gobierno Autónomo Descentralizado Municipal de Quijos|GADM-QUIJOS|https://www.gob.ec/|https://www.gob.ec/gadm-quijos||Municipal||Gobiernos locales|2021-03-05T11:05:09-0500|Si
421|Gobierno Autónomo Descentralizado Municipal de Samborondón|GADM-SAMBORONDÓN|https://www.gob.ec//sites/default/files/2020-07/Sin%20t%C3%ADtulo.png|https://www.gob.ec/gadm-samborondon|http://www.samborondon.gob.ec|Municipal|"Misión

Desarrollar el liderazgo y los servicios municipales a fin de dotar al Cantón Samborondón de un Gobierno Local facilitador y gestor de procesos que promuevan el desarrollo de la comunidad de forma integral y sostenible con una orientación permanente a la Calidad Total y en un medio ambiente que proporcione la más alta productividad, con un recurso humano comprometido, capacitado y motivado.

Teléfonos:  2024087 - 2024257 - 2024085

Visión

Contar con una estructura municipal sólidamente organizada, ejecutiva, ágil y de absoluta credibilidad. Con un equipo humano integrado, de alto nivel profesional, positivo y en permanente actualización; innovador, ejerciendo liderazgo de calidad y generando condiciones básicas de gobernabilidad.

Reducir significativamente los índices de pobreza, carencias de infraestructura y equipamientos, generando un ambiente más seguro y productivo, con protección a la ecología de la  región.

 

                                                                                                     "|Gobiernos locales|2021-03-19T17:36:05-0500|Si
525|Gobierno Autónomo Descentralizado Municipal de San Miguel de los Bancos|GADMSMBA|https://www.gob.ec//sites/default/files/2021-02/LOGO_SMBANCOS.png|https://www.gob.ec/gadmsmba|https://gadmsmb.gob.ec/|Municipal|El Registro de la Propiedad del cantón San Miguel de Los Bancos, es una entidad con personería jurídica, autonomía administrativa y registral, que opera sobre las bases jurídicas y cuyo objetivo es la prestación de los servicios públicos de inscripciones y certificaciones de los bienes inmuebles y  y demás documentos que la Ley exige o permite que se inscriban en los registros.|Gobiernos locales|2021-03-05T09:43:33-0500|Si
233|Gobierno Autónomo Descentralizado Municipal de Santa Cruz|GADMSC|https://www.gob.ec//sites/default/files/2020-03/LOGO%20MUNI.jpg|https://www.gob.ec/gadmsc|http://www.gadsantacruz.gob.ec|Municipal||Gobiernos locales|2020-04-13T16:03:44-0500|Si
584|Gobierno Autónomo Descentralizado Municipal de Santiago de Píllaro|GAD-PILLARO|https://www.gob.ec/|https://www.gob.ec/gad-pillaro||Municipal||Gobiernos locales|2022-05-24T08:19:42-0500|Si
229|Gobierno Autónomo Descentralizado Municipal de Santo Domingo|GADMSD|https://www.gob.ec/|https://www.gob.ec/gadmsd||Municipal||Gobiernos locales|2022-01-17T11:04:15-0500|Si
466|Gobierno Autónomo Descentralizado Municipal de Sevilla de Oro|GADMSO|https://www.gob.ec//sites/default/files/2021-02/LOGO%20DEF%20SEVILLA.jpg|https://www.gob.ec/gadmso|https://www.sevilladeoro.gob.ec/|Municipal|El Registro de la Propiedad como parte del Sistema Nacional de Datos Públicos, es una institución pública destinada a crear titularidades en virtud de poder público y a la publicidad de la situación jurídica de los inmuebles, con la finalidad de proteger el tráfico jurídico. En el Registro de la Propiedad, se adquieren el dominio y demás derechos reales brindando seguridad juridica y publicidad a sus|Gobiernos locales|2021-03-18T11:10:54-0500|Si
361|Gobierno Autónomo Descentralizado Municipal de Sigchos|GADM-SIGCHOS|https://www.gob.ec/|https://www.gob.ec/gadm-sigchos|http://www.gadmsigchos.gob.ec|Municipal|Misión: Inscribir los instrumentos públicos, títulos y demás documentos que la ley exige registrar, como medio de traspaso del dominio de los bienes raíces;  haciendo publico los contratos y actos ejecutados, para garantizar la autenticidad y seguridad de los mismo|Gobiernos locales|2022-04-28T16:29:13-0500|Si
418|Gobierno Autónomo Descentralizado Municipal de Sígsig|GADMS|https://www.gob.ec//sites/default/files/2020-07/gadsigsig.png|https://www.gob.ec/gadms|https://www.sigsig.gob.ec/|Gobiernos Autónomos Descentralizados|Como gobierno local y por tanto, primera institución de la sociedad sigseña, promotora, coordinadora y reguladora del progreso cantonal, debe cumplir y hacer cumplir las leyes que rigen la existencia misma de la institución y el desarrollo local, proyectando confiabilidad en el manejo y utilización de los recursos, implementando acciones a través de una política de planificación y gestión estadistas y participativas para el mejoramiento de los servicios, valorizando la obra pública, invirtiendo eficientemente sus recursos, desterrando el paternalismo y la corrupción para proyectar al cantón en su conjunto hacia el desarrollo humano sostenible; respetando a los gobiernos parroquiales y a todas las instancias y actores locales y no locales, gubernamentales y no gubernamentales, que se dirijan hacia el mismo fin.|Gobiernos locales|2020-07-09T12:09:05-0500|Si
299|Gobierno Autónomo Descentralizado Municipal de Tena|GADM-Tena|https://www.gob.ec/|https://www.gob.ec/gadm-tena||Municipal||Gobiernos locales|2021-03-05T10:56:25-0500|No
214|Gobierno Autónomo Descentralizado Municipal de Tulcán|GADMT|https://www.gob.ec//sites/default/files/2019-07/escudo%20tulcan_0.jpg|https://www.gob.ec/gadmt|https://www.gmtulcan.gob.ec/#|Municipal|Municipio de Tulcán|Gobiernos locales|2020-04-13T16:04:18-0500|Si
263|Gobierno Autónomo Descentralizado Municipal de Zaruma|GADMZ|https://www.gob.ec//sites/default/files/2020-09/LOGO%20HORIZONTAL%20GAD%20ZARUMA-01.jpg|https://www.gob.ec/gadmz|https://www.zaruma.gob.ec/|Municipal|El Gobierno Autónomo Descentralizado Municipal del Cantón Zaruma, es una Institución Autónoma y Descentralizada, la cual desarrolla e implementa políticas públicas para resolver e implantar soluciones a los problemas que afronta la comunidad zarumeña, coordinando, ejecutando y evaluado los planes, programas y proyectos de obras y servicios públicos y fomento de las actividades culturales y productivas con enfoque territorial, participativo, equitativo e incluyente que coadyuven a mejorar la calidad de vida de su población.|Gobiernos locales|2022-04-04T14:00:53-0500|Si
449|Gobierno Autónomo Descentralizado Municipal Machala|GADM-MACHALA|https://www.gob.ec/|https://www.gob.ec/gadm-machala||Municipal||Gobiernos locales|2021-03-18T17:21:46-0500|Si
266|Gobierno Autónomo Descentralizado Municipal San Miguel de Bolívar|GADMSMBC|https://www.gob.ec//sites/default/files/2020-05/Logotipo%20Institucional.png|https://www.gob.ec/gadmsmbc|https://sanmigueldebolivar.gob.ec/|Municipal|VISION DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL SAN MIGUEL DE BOLIVAR|Gobiernos locales|2021-03-05T10:01:53-0500|Si
236|Gobierno Autónomo Descentralizado Municipal San Pedro de Huaca|GADMSPH|https://www.gob.ec//sites/default/files/2020-03/logohuaca.png|https://www.gob.ec/gadmsph|https://www.huaca.gob.ec/gadhuaca/|Municipal|Somos un Gobierno Autónomo Descentralizado prestador de servicios públicos de calidad y calidez orientados a promover el desarrollo integral del Cantón San Pedro de Huaca de acuerdo a sus competencias de manera eficiente y eficaz honesta y responsable en donde la planificación y la participación ciudadana se convierten en el elemento fundamental de la gestión municipal, para mejorar las condiciones de vida de la población huaqueña.|Gobiernos locales|2022-07-27T11:18:15-0500|Si
238|Gobierno Autónomo Descentralizado Parroquial Rural de Conocoto|GADPRC|https://www.gob.ec/|https://www.gob.ec/gadprc||Parroquial rural||Gobiernos locales|2020-04-13T15:50:00-0500|Si
230|Gobierno Autónomo Descentralizado Provincial de Santa Elena|GADP-SANTA ELENA|https://www.gob.ec//sites/default/files/2020-03/logo1-01-H.png|https://www.gob.ec/gadp-santa-elena|https://www.santaelena.gob.ec|Provincial|"MISION

Impulsar el progreso integral de nuestra nueva Provincia, a través de un modelo de gestión participativa, con miras a hacer de esta un polo de desarrollo, en beneficio de nuestra Santa Elena.

VISION

Una gestión Provincial transparente y participativa, orientada a promover las potencialidades de nuestra región, logrando así su posicionamiento en el escenario nacional e internacional."|Gobiernos locales|2022-07-26T16:49:05-0500|Si
276|Gobierno Autónomo Provincial de Pichincha|GAP-PICHINCHA|https://www.gob.ec//sites/default/files/2020-05/logo_gad.png|https://www.gob.ec/gap-pichincha|https://www.pichincha.gob.ec/|Provincial||Gobiernos locales|2021-04-23T09:05:59-0500|Si
574|Gobierno Provincial del Azuay|GPA|https://www.gob.ec//sites/default/files/2022-04/logo%20GPA.jpg|https://www.gob.ec/gpa|https://www.azuay.gob.ec|Provincial|La Prefectura del Azuay construye e implementa las políticas públicas para mantener el desarrollo social y autonomía comunitaria en concordancia con el ambiente y los territorios rurales y urbanos; desde unas miradas diferentes e integradoras con enfoque en género e interseccionalidad, intergeneracional y equidad territorial.|Gobiernos locales|2022-05-31T09:12:51-0500|Si
591|Gobierno Provincial de Manabí|GPM|https://www.gob.ec/|https://www.gob.ec/gpm||Municipal|||2023-02-13T09:35:26-0500|Si
190|Gran Nacional Minera Mariscal Sucre C.E.M.|GNMMSC|https://www.gob.ec/|https://www.gob.ec/gnmmsc||Ejecutiva|||2019-12-03T17:46:45-0500|No
223|GS Gabinete Sectorial de Recursos Naturales, Hábitat e Infraestructura|PA|https://www.gob.ec/|https://www.gob.ec/pa-2||Ejecutiva|||2020-03-05T11:58:10-0500|No
221|GS Gabinete Sectorial de Recursos Naturales, Hábitat e Infraestructura|PA|https://www.gob.ec/|https://www.gob.ec/pa-0||Ejecutiva|||2020-03-05T11:57:52-0500|No
222|GS Gabinete Sectorial de Seguridad|PA|https://www.gob.ec/|https://www.gob.ec/pa-1||Ejecutiva|||2020-03-05T11:58:15-0500|No
225|GS Gabinete Sectorial Económico y Productivo|PA|https://www.gob.ec/|https://www.gob.ec/pa-4||Ejecutiva|||2020-03-05T11:58:19-0500|No
220|GS Planes de Acción Gabinete Sectorial de lo Social|PA|https://www.gob.ec/|https://www.gob.ec/pa||Ejecutiva|||2020-03-05T11:58:24-0500|No
184|Hidroeléctrica Coca|COCASINCLAIR|https://www.gob.ec/|https://www.gob.ec/cocasinclair||Ejecutiva|||2019-12-03T17:55:14-0500|No
